Date,Price,Open,High,Low,Vol.,Change %,Index
2020-02-18,1782.2,1788.5,1788.5,1771.8,374.18M,-0.35,Technology
2020-02-19,1801.6,1782.2,1804.2,1782.2,361.96M,1.09,Technology
2020-02-20,1783.4,1801.6,1801.9,1758.9,411.83M,-1.01,Technology
2020-02-21,1743.3,1783.4,1783.4,1732.4,460.97M,-2.25,Technology
2020-02-24,1670.3,1743.3,1743.3,1645.5,575.19M,-4.19,Technology
2020-02-25,1617.2,1670.3,1691.2,1611.1,673.60M,-3.18,Technology
2020-02-26,1623.6,1617.2,1659.3,1612.2,565.51M,0.4,Technology
2020-02-27,1537.1,1623.6,1623.6,1536.0,766.54M,-5.33,Technology
2020-02-28,1549.2,1537.1,1561.7,1476.2,952.51M,0.79,Technology
2020-03-02,1637.6,1549.2,1638.1,1548.5,715.75M,5.7,Technology
2020-03-03,1575.5,1637.6,1657.2,1559.6,754.10M,-3.79,Technology
2020-03-04,1643.0,1575.5,1643.9,1575.5,553.00M,4.28,Technology
2020-03-05,1590.2,1643.0,1643.0,1581.0,538.48M,-3.21,Technology
2020-03-06,1557.9,1590.2,1590.2,1515.3,680.99M,-2.03,Technology
2020-03-09,1440.2,1557.9,1557.9,1439.1,723.05M,-7.56,Technology
2020-03-10,1535.2,1440.2,1535.8,1440.2,680.23M,6.6,Technology
2020-03-11,1463.0,1535.2,1535.2,1441.7,715.00M,-4.7,Technology
2020-03-12,1319.1,1463.0,1463.0,1318.6,903.13M,-9.84,Technology
2020-03-13,1476.9,1319.1,1477.2,1319.1,835.37M,11.96,Technology
2020-03-16,1271.4,1476.9,1476.9,1267.2,810.34M,-13.91,Technology
2020-03-17,1357.5,1271.4,1372.7,1260.1,813.10M,6.77,Technology
2020-03-18,1295.2,1357.5,1357.5,1231.0,833.47M,-4.59,Technology
2020-03-19,1309.6,1295.2,1353.8,1263.3,748.17M,1.11,Technology
2020-03-20,1251.7,1309.6,1348.1,1247.6,846.44M,-4.42,Technology
2020-03-23,1239.4,1251.7,1269.6,1198.7,783.85M,-0.98,Technology
2020-03-24,1367.1,1239.4,1367.1,1239.4,796.01M,10.3,Technology
2020-03-25,1363.3,1367.1,1426.3,1337.9,751.97M,-0.28,Technology
2020-03-26,1449.8,1363.3,1451.8,1363.3,682.74M,6.35,Technology
2020-03-27,1383.0,1449.8,1449.8,1381.1,571.98M,-4.61,Technology
2020-03-30,1441.6,1383.0,1443.7,1383.0,529.30M,4.23,Technology
2020-03-31,1414.4,1441.6,1463.4,1406.9,659.47M,-1.89,Technology
2020-04-01,1347.7,1414.4,1414.4,1336.5,575.90M,-4.71,Technology
2020-04-02,1378.4,1347.7,1379.2,1336.5,540.72M,2.28,Technology
2020-04-03,1355.6,1378.4,1386.1,1339.4,457.23M,-1.65,Technology
2020-04-06,1474.6,1355.6,1481.3,1355.6,617.67M,8.78,Technology
2020-04-07,1458.9,1474.6,1523.8,1457.3,618.86M,-1.06,Technology
2020-04-08,1499.0,1458.9,1503.5,1458.9,477.42M,2.74,Technology
2020-04-09,1499.2,1499.0,1523.2,1488.1,550.91M,0.02,Technology
2020-04-13,1502.2,1499.2,1503.3,1471.4,412.29M,0.2,Technology
2020-04-14,1564.9,1502.2,1566.3,1502.2,501.26M,4.17,Technology
2020-04-15,1530.7,1564.9,1564.9,1519.1,439.25M,-2.19,Technology
2020-04-16,1549.7,1530.7,1552.8,1524.0,519.66M,1.24,Technology
2020-04-17,1571.0,1549.7,1575.8,1547.3,525.70M,1.38,Technology
2020-04-20,1543.0,1571.0,1571.0,1542.7,444.81M,-1.78,Technology
2020-04-21,1479.7,1543.0,1543.0,1470.8,579.79M,-4.1,Technology
2020-04-22,1536.9,1479.7,1543.8,1479.7,422.97M,3.87,Technology
2020-04-23,1526.3,1536.9,1557.6,1525.2,423.46M,-0.69,Technology
2020-04-24,1558.5,1526.3,1558.5,1523.0,435.13M,2.11,Technology
2020-04-27,1572.7,1558.5,1577.3,1558.5,389.98M,0.91,Technology
2020-04-28,1550.6,1572.7,1593.2,1549.2,440.24M,-1.41,Technology
2020-04-29,1616.0,1550.6,1620.2,1550.6,552.16M,4.22,Technology
2020-04-30,1608.6,1616.0,1616.6,1595.8,497.34M,-0.46,Technology
2020-05-01,1561.7,1608.6,1608.6,1557.0,472.50M,-2.92,Technology
2020-05-04,1583.9,1561.7,1584.9,1549.1,375.42M,1.42,Technology
2020-05-05,1606.5,1583.9,1626.1,1583.9,381.64M,1.42,Technology
2020-05-06,1617.9,1606.5,1633.4,1606.5,368.55M,0.71,Technology
2020-05-07,1642.4,1617.9,1651.0,1617.9,391.89M,1.52,Technology
2020-05-08,1665.4,1642.4,1665.7,1642.4,369.02M,1.4,Technology
2020-05-11,1677.0,1665.4,1685.9,1650.5,389.64M,0.7,Technology
2020-05-12,1641.2,1677.0,1687.8,1640.6,391.60M,-2.14,Technology
2020-05-13,1613.5,1641.2,1654.6,1592.1,510.45M,-1.69,Technology
2020-05-14,1633.8,1613.5,1634.2,1584.6,489.36M,1.26,Technology
2020-05-15,1640.7,1633.8,1642.1,1603.3,552.25M,0.42,Technology
2020-05-18,1682.7,1640.7,1691.7,1640.7,434.33M,2.56,Technology
2020-05-19,1675.9,1682.7,1701.9,1675.4,387.28M,-0.4,Technology
2020-05-20,1711.4,1675.9,1714.7,1675.9,401.61M,2.12,Technology
2020-05-21,1687.4,1711.4,1715.1,1686.7,345.54M,-1.4,Technology
2020-05-22,1694.5,1687.4,1695.5,1678.4,312.53M,0.42,Technology
2020-05-26,1692.5,1694.5,1728.3,1690.7,430.34M,-0.12,Technology
2020-05-27,1701.7,1692.5,1702.2,1656.3,529.80M,0.54,Technology
2020-05-28,1698.4,1701.7,1729.4,1694.2,471.08M,-0.19,Technology
2020-05-29,1718.5,1698.4,1723.5,1689.9,637.24M,1.18,Technology
2020-06-01,1718.9,1718.5,1722.7,1704.5,331.16M,0.02,Technology
2020-06-02,1735.0,1718.9,1735.3,1706.6,414.61M,0.94,Technology
2020-06-03,1749.3,1735.0,1753.7,1735.0,401.55M,0.82,Technology
2020-06-04,1734.6,1749.3,1754.1,1724.8,394.31M,-0.84,Technology
2020-06-05,1781.2,1734.6,1785.2,1734.6,487.35M,2.69,Technology
2020-06-08,1789.2,1781.2,1789.5,1760.7,382.23M,0.45,Technology
2020-06-09,1797.8,1789.2,1806.2,1778.2,413.25M,0.48,Technology
2020-06-10,1828.2,1797.8,1841.0,1797.8,453.21M,1.69,Technology
2020-06-11,1722.0,1828.2,1828.2,1721.7,572.86M,-5.81,Technology
2020-06-12,1745.1,1722.0,1776.8,1714.5,490.74M,1.34,Technology
2020-06-15,1760.3,1745.1,1769.0,1707.7,417.70M,0.87,Technology
2020-06-16,1798.3,1760.3,1814.4,1760.3,453.93M,2.16,Technology
2020-06-17,1798.8,1798.3,1815.6,1796.4,355.60M,0.03,Technology
2020-06-18,1807.5,1798.8,1808.6,1792.8,333.89M,0.48,Technology
2020-06-19,1793.7,1807.5,1830.4,1785.7,701.62M,-0.76,Technology
2020-06-22,1828.3,1793.7,1829.2,1793.7,368.92M,1.93,Technology
2020-06-23,1841.1,1828.3,1861.7,1828.3,418.57M,0.7,Technology
2020-06-24,1798.9,1841.1,1843.7,1789.8,446.80M,-2.29,Technology
2020-06-25,1822.3,1798.9,1824.2,1783.3,371.12M,1.3,Technology
2020-06-26,1785.7,1822.3,1822.3,1781.5,687.71M,-2.01,Technology
2020-06-29,1805.5,1785.7,1806.2,1765.2,352.91M,1.11,Technology
2020-06-30,1840.1,1805.5,1845.8,1805.0,433.62M,1.92,Technology
2020-07-01,1842.0,1840.1,1852.3,1831.5,346.73M,0.1,Technology
2020-07-02,1851.3,1842.0,1868.7,1842.0,321.71M,0.5,Technology
2020-07-06,1884.7,1851.3,1893.3,1851.3,343.36M,1.8,Technology
2020-07-07,1864.8,1884.7,1901.2,1863.0,334.30M,-1.06,Technology
2020-07-08,1894.7,1864.8,1894.9,1864.8,322.41M,1.6,Technology
2020-07-09,1901.8,1894.7,1910.6,1875.3,417.79M,0.38,Technology
2020-07-10,1901.3,1901.8,1902.1,1879.3,325.81M,-0.03,Technology
2020-07-13,1861.0,1901.3,1930.1,1857.4,452.93M,-2.12,Technology
2020-07-14,1883.3,1861.0,1885.9,1827.7,418.66M,1.2,Technology
2020-07-15,1893.3,1883.3,1909.4,1871.4,365.89M,0.53,Technology
2020-07-16,1870.1,1893.3,1893.3,1855.7,304.40M,-1.22,Technology
2020-07-17,1879.1,1870.1,1884.2,1862.4,310.58M,0.48,Technology
2020-07-20,1927.7,1879.1,1930.9,1874.4,324.50M,2.58,Technology
2020-07-21,1907.2,1927.7,1939.9,1901.3,352.79M,-1.06,Technology
2020-07-22,1923.0,1907.2,1929.2,1907.2,437.77M,0.83,Technology
2020-07-23,1872.4,1923.0,1925.7,1865.2,513.83M,-2.63,Technology
2020-07-24,1850.2,1872.4,1872.4,1821.0,705.00M,-1.19,Technology
2020-07-27,1880.0,1850.2,1881.5,1850.2,477.15M,1.61,Technology
2020-07-28,1857.1,1880.0,1880.0,1856.6,410.72M,-1.22,Technology
2020-07-29,1884.9,1857.1,1889.7,1857.1,477.71M,1.5,Technology
2020-07-30,1894.9,1884.9,1896.1,1857.8,452.20M,0.53,Technology
2020-07-31,1942.4,1894.9,1942.8,1894.0,552.04M,2.5,Technology
2020-08-03,1990.7,1942.4,1996.3,1942.4,481.54M,2.49,Technology
2020-08-04,1995.1,1990.7,1995.3,1978.0,495.60M,0.22,Technology
2020-08-05,2002.0,1995.1,2007.3,1993.1,371.12M,0.35,Technology
2020-08-06,2031.2,2002.0,2032.6,1996.6,416.69M,1.46,Technology
2020-08-07,1999.4,2031.2,2031.2,1983.8,410.32M,-1.56,Technology
2020-08-10,1992.9,1999.4,2006.4,1967.0,429.40M,-0.33,Technology
2020-08-11,1957.3,1992.9,1995.4,1953.7,447.41M,-1.78,Technology
2020-08-12,2002.6,1957.3,2006.9,1957.3,413.70M,2.31,Technology
2020-08-13,2003.5,2002.6,2019.6,1995.9,474.54M,0.04,Technology
2020-08-14,2001.5,2003.5,2006.9,1990.5,326.77M,-0.1,Technology
2020-08-17,2015.0,2001.5,2019.4,2001.5,318.94M,0.67,Technology
2020-08-18,2022.9,2015.0,2027.9,2005.6,324.12M,0.39,Technology
2020-08-19,2017.4,2022.9,2035.5,2015.5,350.94M,-0.27,Technology
2020-08-20,2046.4,2017.4,2049.8,2009.5,376.08M,1.44,Technology
2020-08-21,2071.2,2046.4,2074.0,2046.4,461.53M,1.21,Technology
2020-08-24,2089.3,2071.2,2102.4,2071.2,392.53M,0.87,Technology
2020-08-25,2100.2,2089.3,2101.0,2082.2,375.10M,0.52,Technology
2020-08-26,2143.2,2100.2,2148.7,2100.2,441.28M,2.05,Technology
2020-08-27,2143.8,2143.2,2161.6,2125.6,409.81M,0.03,Technology
2020-08-28,2164.4,2143.8,2170.3,2143.8,382.63M,0.96,Technology
2020-08-31,2172.2,2164.4,2184.5,2158.6,662.71M,0.36,Technology
2020-09-01,2212.5,2172.2,2214.3,2172.2,493.62M,1.86,Technology
2020-09-02,2232.9,2212.5,2239.9,2192.4,629.37M,0.92,Technology
2020-09-03,2102.8,2232.9,2232.9,2086.8,788.66M,-5.83,Technology
2020-09-04,2074.5,2102.8,2122.1,1986.2,862.76M,-1.34,Technology
2020-09-08,1979.3,2074.5,2074.5,1977.1,701.77M,-4.59,Technology
2020-09-09,2045.5,1979.3,2065.4,1979.3,576.67M,3.35,Technology
2020-09-10,1999.0,2045.5,2075.5,1987.2,546.68M,-2.28,Technology
2020-09-11,1984.0,1999.0,2024.7,1958.8,585.37M,-0.75,Technology
2020-09-14,2025.1,1984.0,2036.1,1984.0,541.22M,2.07,Technology
2020-09-15,2045.3,2025.1,2059.6,2025.1,524.34M,1.0,Technology
2020-09-16,2013.4,2045.3,2056.3,2012.6,496.95M,-1.56,Technology
2020-09-17,1996.4,2013.4,2013.4,1965.8,555.73M,-0.84,Technology
2020-09-18,1963.3,1996.4,2003.8,1938.8,870.57M,-1.66,Technology
2020-09-21,1978.1,1963.3,1978.5,1920.3,621.62M,0.76,Technology
2020-09-22,2010.7,1978.1,2014.8,1967.1,499.70M,1.65,Technology
2020-09-23,1946.1,2010.7,2012.8,1941.0,497.28M,-3.21,Technology
2020-09-24,1958.2,1946.1,1982.2,1926.3,513.31M,0.62,Technology
2020-09-25,2005.2,1958.2,2010.7,1947.2,463.72M,2.4,Technology
2020-09-28,2042.3,2005.2,2043.2,2005.2,473.57M,1.85,Technology
2020-09-29,2036.1,2042.3,2049.1,2032.4,408.63M,-0.3,Technology
2020-09-30,2054.6,2036.1,2074.3,2034.7,553.29M,0.91,Technology
2020-10-01,2074.3,2054.6,2084.4,2054.6,438.38M,0.96,Technology
2020-10-02,2021.4,2074.3,2074.3,2014.3,460.18M,-2.55,Technology
2020-10-05,2067.2,2021.4,2067.5,2021.4,404.12M,2.27,Technology
2020-10-06,2034.2,2067.2,2080.9,2027.8,497.65M,-1.59,Technology
2020-10-07,2072.8,2034.2,2075.5,2034.2,381.10M,1.89,Technology
2020-10-08,2082.0,2072.8,2089.8,2072.8,389.14M,0.45,Technology
2020-10-09,2114.1,2082.0,2114.2,2082.0,452.42M,1.54,Technology
2020-10-12,2171.5,2114.1,2185.9,2114.1,574.51M,2.72,Technology
2020-10-13,2157.8,2171.5,2182.7,2149.8,566.89M,-0.63,Technology
2020-10-14,2146.0,2157.8,2174.5,2130.2,428.04M,-0.55,Technology
2020-10-15,2136.5,2146.0,2146.0,2106.2,375.89M,-0.44,Technology
2020-10-16,2130.5,2136.5,2156.9,2129.7,415.90M,-0.28,Technology
2020-10-19,2090.6,2130.5,2149.7,2085.4,442.75M,-1.88,Technology
2020-10-20,2098.6,2090.6,2120.6,2086.0,409.21M,0.38,Technology
2020-10-21,2095.8,2098.6,2115.4,2091.4,373.96M,-0.13,Technology
2020-10-22,2085.9,2095.8,2103.0,2062.1,400.33M,-0.47,Technology
2020-10-23,2083.5,2085.9,2087.3,2066.3,431.23M,-0.12,Technology
2020-10-26,2038.3,2083.5,2083.5,2013.4,519.54M,-2.17,Technology
2020-10-27,2048.9,2038.3,2056.8,2037.3,589.46M,0.52,Technology
2020-10-28,1960.2,2048.9,2048.9,1958.5,633.99M,-4.33,Technology
2020-10-29,1997.3,1960.2,2016.9,1960.2,544.56M,1.89,Technology
2020-10-30,1948.7,1997.3,1997.3,1927.6,606.74M,-2.44,Technology
2020-11-02,1955.3,1948.7,1980.5,1936.1,467.44M,0.34,Technology
2020-11-03,1990.6,1955.3,2006.4,1955.3,450.06M,1.8,Technology
2020-11-04,2066.9,1990.6,2081.7,1990.6,570.29M,3.83,Technology
2020-11-05,2131.4,2068.8,2136.5,2068.8,512.53M,3.12,Technology
2020-11-06,2137.7,2131.4,2143.4,2096.0,440.26M,0.3,Technology
2020-11-09,2122.1,2137.7,2202.5,2119.5,676.06M,-0.73,Technology
2020-11-10,2081.0,2122.1,2122.1,2065.2,573.98M,-1.94,Technology
2020-11-11,2131.2,2081.0,2136.8,2081.0,442.26M,2.41,Technology
2020-11-12,2111.1,2131.2,2141.3,2102.8,418.19M,-0.94,Technology
2020-11-13,2129.2,2111.1,2134.3,2108.3,378.73M,0.86,Technology
2020-11-16,2150.0,2129.2,2154.4,2125.1,449.86M,0.98,Technology
2020-11-17,2138.2,2150.0,2150.0,2129.9,365.06M,-0.55,Technology
2020-11-18,2114.4,2138.2,2143.9,2113.9,388.92M,-1.11,Technology
2020-11-19,2132.1,2114.4,2135.1,2100.8,387.84M,0.84,Technology
2020-11-20,2109.7,2132.1,2134.2,2109.3,367.10M,-1.05,Technology
2020-11-23,2109.0,2109.7,2129.8,2091.4,454.31M,-0.03,Technology
2020-11-24,2138.2,2109.0,2142.3,2101.9,480.69M,1.39,Technology
2020-11-25,2143.0,2138.2,2151.9,2135.3,398.70M,0.22,Technology
2020-11-27,2153.9,2143.0,2163.5,2143.0,212.91M,0.51,Technology
2020-11-30,2168.1,2153.9,2171.4,2130.0,674.93M,0.66,Technology
2020-12-01,2198.7,2168.1,2208.7,2168.1,564.45M,1.41,Technology
2020-12-02,2193.9,2198.7,2198.7,2171.2,474.35M,-0.22,Technology
2020-12-03,2191.6,2193.9,2206.9,2186.0,429.13M,-0.1,Technology
2020-12-04,2213.9,2191.6,2213.9,2190.6,435.58M,1.02,Technology
2020-12-07,2219.8,2213.9,2226.6,2211.2,420.50M,0.26,Technology
2020-12-08,2227.4,2219.8,2234.1,2208.6,372.88M,0.35,Technology
2020-12-09,2185.6,2227.4,2232.7,2177.0,483.44M,-1.88,Technology
2020-12-10,2187.2,2185.6,2197.8,2166.7,394.70M,0.07,Technology
2020-12-11,2182.2,2187.2,2187.2,2158.3,405.06M,-0.23,Technology
2020-12-14,2191.2,2182.2,2210.2,2182.2,416.22M,0.41,Technology
2020-12-15,2226.5,2191.2,2226.8,2191.2,474.87M,1.61,Technology
2020-12-16,2243.1,2226.5,2250.1,2223.1,412.58M,0.74,Technology
2020-12-17,2259.8,2243.1,2265.2,2243.1,395.64M,0.75,Technology
2020-12-18,2252.1,2259.8,2263.7,2237.6,867.51M,-0.34,Technology
2020-12-21,2253.7,2252.1,2255.1,2203.8,487.99M,0.07,Technology
2020-12-22,2273.1,2253.7,2283.9,2253.7,451.98M,0.86,Technology
2020-12-23,2253.8,2273.1,2278.1,2253.2,318.58M,-0.85,Technology
2020-12-24,2270.6,2253.8,2277.1,2253.8,170.55M,0.75,Technology
2020-12-28,2297.0,2270.6,2301.8,2270.6,341.58M,1.16,Technology
2020-12-29,2285.0,2297.0,2313.4,2282.4,400.18M,-0.52,Technology
2020-12-30,2284.5,2285.0,2299.6,2282.0,335.16M,-0.02,Technology
2020-12-31,2291.3,2284.5,2294.6,2269.9,347.66M,0.3,Technology
2021-01-04,2250.2,2291.3,2300.9,2220.9,568.03M,-1.79,Technology
2021-01-05,2265.9,2250.2,2268.6,2244.7,414.18M,0.7,Technology
2021-01-06,2225.0,2265.9,2269.0,2218.8,540.42M,-1.81,Technology
2021-01-07,2284.0,2225.0,2289.8,2225.0,474.93M,2.65,Technology
2021-01-08,2301.2,2284.0,2306.5,2274.4,475.26M,0.75,Technology
2021-01-11,2279.5,2301.2,2301.2,2272.2,430.34M,-0.94,Technology
2021-01-12,2269.8,2279.5,2281.0,2248.5,437.28M,-0.43,Technology
2021-01-13,2284.6,2269.8,2291.9,2269.0,508.29M,0.65,Technology
2021-01-14,2263.0,2284.6,2294.7,2261.2,522.50M,-0.95,Technology
2021-01-15,2240.9,2263.0,2271.6,2237.1,514.28M,-0.97,Technology
2021-01-19,2270.3,2240.9,2273.7,2240.9,460.00M,1.31,Technology
2021-01-20,2316.0,2270.3,2323.5,2270.3,430.28M,2.02,Technology
2021-01-21,2346.6,2316.0,2354.1,2316.0,502.81M,1.32,Technology
2021-01-22,2339.1,2346.6,2349.5,2332.2,549.32M,-0.32,Technology
2021-01-25,2359.6,2339.1,2374.8,2301.5,570.23M,0.88,Technology
2021-01-26,2359.8,2359.6,2371.2,2351.4,455.18M,0.01,Technology
2021-01-27,2314.4,2359.8,2359.8,2295.4,718.49M,-1.92,Technology
2021-01-28,2324.9,2314.4,2363.7,2314.4,572.21M,0.45,Technology
2021-01-29,2269.1,2324.9,2324.9,2256.2,641.21M,-2.4,Technology
2021-02-01,2326.1,2269.1,2336.4,2269.1,461.09M,2.51,Technology
2021-02-02,2355.9,2326.1,2362.9,2326.1,391.46M,1.28,Technology
2021-02-03,2348.8,2355.9,2366.0,2341.9,395.35M,-0.3,Technology
2021-02-04,2385.1,2348.8,2385.8,2348.8,447.12M,1.55,Technology
2021-02-05,2379.9,2385.1,2391.4,2373.0,370.44M,-0.22,Technology
2021-02-08,2404.6,2379.9,2404.7,2379.9,399.18M,1.04,Technology
2021-02-09,2400.0,2404.6,2412.0,2396.8,372.32M,-0.19,Technology
2021-02-10,2396.4,2400.0,2413.0,2377.6,414.32M,-0.15,Technology
2021-02-11,2422.5,2396.4,2424.1,2396.4,405.04M,1.09,Technology
2021-02-12,2434.5,2422.5,2436.1,2410.4,338.55M,0.49,Technology
2021-02-16,2427.3,2434.5,2446.7,2420.3,413.21M,-0.3,Technology
2021-02-17,2402.2,2427.3,2427.3,2379.9,386.64M,-1.03,Technology
2021-02-18,2391.4,2402.2,2402.2,2361.1,380.56M,-0.45,Technology
2021-02-19,2387.8,2391.4,2405.7,2377.6,445.06M,-0.15,Technology
2021-02-22,2333.9,2387.8,2387.8,2333.6,475.46M,-2.26,Technology
2021-02-23,2328.1,2333.9,2342.7,2255.8,573.15M,-0.25,Technology
2021-02-24,2363.2,2328.1,2364.9,2293.1,470.77M,1.51,Technology
2021-02-25,2279.8,2363.2,2363.2,2270.6,592.80M,-3.53,Technology
2021-02-26,2293.4,2279.8,2328.1,2273.2,637.74M,0.6,Technology
2021-03-01,2366.3,2294.3,2368.4,2294.3,462.25M,3.18,Technology
2021-03-02,2327.7,2366.3,2372.3,2326.2,409.23M,-1.63,Technology
2021-03-03,2269.8,2327.7,2327.7,2268.6,497.36M,-2.49,Technology
2021-03-04,2218.6,2269.8,2280.0,2193.1,690.89M,-2.26,Technology
2021-03-05,2262.3,2218.6,2268.2,2188.2,656.49M,1.97,Technology
2021-03-08,2206.5,2262.3,2270.0,2204.9,627.87M,-2.46,Technology
2021-03-09,2281.8,2206.5,2295.9,2206.5,555.84M,3.41,Technology
2021-03-10,2272.6,2281.8,2306.4,2270.9,482.76M,-0.4,Technology
2021-03-11,2320.8,2272.6,2335.0,2272.6,498.72M,2.12,Technology
2021-03-12,2304.3,2320.8,2320.8,2278.9,379.00M,-0.71,Technology
2021-03-15,2329.8,2304.3,2330.8,2297.6,395.32M,1.11,Technology
2021-03-16,2348.2,2329.8,2369.6,2329.8,451.30M,0.79,Technology
2021-03-17,2345.6,2348.2,2358.8,2310.6,451.52M,-0.11,Technology
2021-03-18,2278.8,2345.6,2345.6,2277.2,501.07M,-2.85,Technology
2021-03-19,2273.1,2278.8,2289.7,2261.9,911.25M,-0.25,Technology
2021-03-22,2317.0,2273.1,2328.1,2273.1,453.32M,1.93,Technology
2021-03-23,2302.3,2317.0,2333.2,2296.2,449.63M,-0.64,Technology
2021-03-24,2274.5,2302.3,2316.5,2274.2,472.79M,-1.21,Technology
2021-03-25,2272.9,2274.5,2283.0,2244.1,470.04M,-0.07,Technology
2021-03-26,2330.6,2272.9,2333.3,2271.8,478.82M,2.54,Technology
2021-03-29,2318.6,2330.6,2330.8,2301.7,419.54M,-0.51,Technology
2021-03-30,2296.7,2318.6,2318.6,2283.3,367.76M,-0.95,Technology
2021-03-31,2331.1,2296.7,2347.6,2296.7,503.98M,1.5,Technology
2021-04-01,2380.0,2331.1,2380.7,2331.1,437.14M,2.1,Technology
2021-04-05,2428.2,2380.0,2433.1,2380.0,432.35M,2.02,Technology
2021-04-06,2419.0,2428.2,2433.1,2411.8,382.24M,-0.38,Technology
2021-04-07,2432.0,2419.0,2436.0,2409.3,350.77M,0.54,Technology
2021-04-08,2466.6,2432.0,2466.8,2432.0,392.22M,1.42,Technology
2021-04-09,2491.0,2466.6,2491.4,2453.7,379.23M,0.99,Technology
2021-04-12,2478.9,2491.0,2491.0,2466.7,447.09M,-0.48,Technology
2021-04-13,2502.6,2478.9,2503.7,2478.9,403.40M,0.95,Technology
2021-04-14,2473.9,2502.6,2502.7,2470.6,372.85M,-1.15,Technology
2021-04-15,2518.1,2473.9,2519.6,2473.9,429.02M,1.79,Technology
2021-04-16,2517.3,2518.1,2522.4,2507.0,404.69M,-0.03,Technology
2021-04-19,2495.2,2517.3,2517.6,2481.7,407.54M,-0.88,Technology
2021-04-20,2474.3,2495.2,2501.7,2460.9,379.78M,-0.84,Technology
2021-04-21,2499.6,2474.3,2500.1,2463.1,383.52M,1.02,Technology
2021-04-22,2470.1,2499.6,2505.4,2459.1,443.76M,-1.18,Technology
2021-04-23,2505.7,2470.1,2514.7,2470.1,434.98M,1.44,Technology
2021-04-26,2519.9,2505.7,2522.1,2505.7,383.47M,0.56,Technology
2021-04-27,2512.9,2519.9,2526.5,2505.3,393.05M,-0.27,Technology
2021-04-28,2488.7,2512.9,2512.9,2484.4,512.20M,-0.96,Technology
2021-04-29,2488.1,2488.7,2513.2,2462.9,494.45M,-0.03,Technology
2021-04-30,2452.6,2488.1,2488.1,2448.2,481.08M,-1.43,Technology
2021-05-03,2447.3,2452.6,2471.9,2441.0,410.64M,-0.22,Technology
2021-05-04,2401.0,2447.3,2447.3,2376.4,539.13M,-1.89,Technology
2021-05-05,2397.1,2401.0,2425.7,2393.0,362.42M,-0.16,Technology
2021-05-06,2421.4,2397.1,2422.1,2378.8,421.60M,1.01,Technology
2021-05-07,2440.4,2421.4,2454.6,2421.4,386.37M,0.78,Technology
2021-05-10,2378.5,2440.4,2440.4,2378.5,471.24M,-2.53,Technology
2021-05-11,2372.7,2378.5,2378.5,2328.2,519.63M,-0.24,Technology
2021-05-12,2304.8,2372.7,2372.7,2298.8,511.18M,-2.86,Technology
2021-05-13,2336.4,2304.8,2356.0,2304.8,458.10M,1.37,Technology
2021-05-14,2386.0,2336.4,2394.8,2336.4,394.04M,2.12,Technology
2021-05-17,2369.3,2386.0,2386.0,2347.9,380.48M,-0.7,Technology
2021-05-18,2350.0,2369.3,2380.9,2348.9,340.93M,-0.82,Technology
2021-05-19,2357.7,2350.0,2358.8,2310.6,465.22M,0.33,Technology
2021-05-20,2401.8,2357.7,2410.3,2357.7,437.69M,1.87,Technology
2021-05-21,2389.2,2401.8,2416.5,2387.2,389.02M,-0.52,Technology
2021-05-24,2431.2,2389.2,2440.0,2389.2,335.38M,1.76,Technology
2021-05-25,2432.7,2431.2,2446.5,2427.0,380.66M,0.06,Technology
2021-05-26,2432.4,2432.7,2442.2,2424.5,315.65M,-0.01,Technology
2021-05-27,2419.6,2432.4,2439.8,2419.5,541.04M,-0.53,Technology
2021-05-28,2426.9,2419.6,2442.0,2419.6,379.08M,0.3,Technology
2021-06-01,2416.6,2426.9,2441.5,2412.1,358.08M,-0.42,Technology
2021-06-02,2431.7,2416.6,2442.0,2416.6,347.69M,0.62,Technology
2021-06-03,2409.4,2431.7,2431.7,2395.4,367.70M,-0.91,Technology
2021-06-04,2455.6,2409.4,2459.0,2409.4,339.15M,1.92,Technology
2021-06-07,2455.2,2455.6,2458.5,2443.7,323.61M,-0.02,Technology
2021-06-08,2455.8,2455.2,2477.5,2449.2,364.50M,0.02,Technology
2021-06-09,2457.3,2455.8,2471.7,2455.8,304.52M,0.06,Technology
2021-06-10,2475.7,2457.3,2481.4,2454.3,360.04M,0.75,Technology
2021-06-11,2489.5,2475.7,2489.6,2475.7,296.70M,0.56,Technology
2021-06-14,2515.4,2489.5,2515.6,2482.9,364.74M,1.04,Technology
2021-06-15,2499.3,2515.4,2515.4,2495.5,309.05M,-0.64,Technology
2021-06-16,2486.3,2499.3,2509.2,2462.0,399.72M,-0.52,Technology
2021-06-17,2515.4,2486.3,2525.2,2480.4,468.92M,1.17,Technology
2021-06-18,2491.9,2515.4,2515.4,2489.3,681.53M,-0.93,Technology
2021-06-21,2518.4,2491.9,2519.7,2477.4,384.29M,1.07,Technology
2021-06-22,2540.9,2518.4,2542.6,2514.6,347.91M,0.89,Technology
2021-06-23,2538.0,2540.9,2547.3,2533.2,304.82M,-0.11,Technology
2021-06-24,2554.3,2538.0,2562.1,2538.0,326.81M,0.64,Technology
2021-06-25,2550.5,2554.3,2558.5,2547.6,436.21M,-0.15,Technology
2021-06-28,2578.8,2550.5,2581.2,2550.5,317.17M,1.11,Technology
2021-06-29,2597.0,2578.8,2598.2,2573.9,328.53M,0.7,Technology
